BOROUGH,BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
BROOKLYN,1635,3,730 GATES AVENUE,11221,STUYVESANT GARDENS I,STUYVESANT GARDENS I,3,NA
BROOKLYN,1635,3,740 GATES AVENUE,11221,STUYVESANT GARDENS I,STUYVESANT GARDENS I,3,NA
BROOKLYN,1635,3,245 LEWIS AVENUE,11221,STUYVESANT GARDENS I,STUYVESANT GARDENS I,3,NA
BROOKLYN,1635,41,210 STUYVESANT AVENUE,11221,STUYVESANT GARDENS I,STUYVESANT GARDENS I,3,NA
BROOKLYN,1635,41,220 STUYVESANT AVENUE,11221,STUYVESANT GARDENS I,STUYVESANT GARDENS I,3,NA
BROOKLYN,1635,126,744 GATES AVENUE,11221,STUYVESANT GARDENS I,STUYVESANT GARDENS I,3,NA
BROOKLYN,1635,126,760 GATES AVENUE,11221,STUYVESANT GARDENS I,STUYVESANT GARDENS I,3,NA
BROOKLYN,1688,1,300 BAINBRIDGE STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,320 BAINBRIDGE STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,302 BAINBRIDGE STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,326 BAINBRIDGE STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,340 BAINBRIDGE STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,342 BAINBRIDGE STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,324 BAINBRIDGE STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,322 BAINBRIDGE STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,1865 FULTON STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,1839 FULTON STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,1831 FULTON STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,1851 FULTON STREET,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,291 PATCHEN AVENUE,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,333 PATCHEN AVENUE,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,331 PATCHEN AVENUE,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,329 PATCHEN AVENUE,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,309 PATCHEN AVENUE,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,307 PATCHEN AVENUE,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,284 RALPH AVENUE,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,274 RALPH AVENUE,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1688,1,254 RALPH AVENUE,11233,BREVOORT,BREVOORT,3,NA
BROOKLYN,1719,1,532 FLUSHING AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,534 FLUSHING AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,536 FLUSHING AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,552 FLUSHING AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,554 FLUSHING AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,556 FLUSHING AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,542 FLUSHING AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,452 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,454 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,462 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,464 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,466 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,482 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,484 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,486 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,502 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,504 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,472 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,474 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,41 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,43 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,21 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,23 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,31 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,33 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,35 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,51 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,53 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,55 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,71 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,73 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,583 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,585 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,587 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,621 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,623 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,625 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,601 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1719,1,605 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,542 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,544 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,532 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,534 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,536 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,552 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,554 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,556 MARCY AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,121 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,123 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,125 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,101 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,103 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,105 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,111 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,113 NOSTRAND AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,640 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,642 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,644 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,622 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,624 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,626 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,602 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,606 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,584 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,586 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,588 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,562 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,564 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1738,1,566 PARK AVENUE,11206,MARCY,MARCY,3,NA
BROOKLYN,1740,1,919 MYRTLE AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,911 MYRTLE AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,744 PARK AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,758 PARK AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,760 PARK AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,196 THROOP AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,200 THROOP AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,210 THROOP AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,212 THROOP AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,220 THROOP AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,65 TOMPKINS AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,99 TOMPKINS AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1740,1,77 TOMPKINS AVENUE,11206,TOMPKINS,TOMPKINS,3,NA
BROOKLYN,1749,15,54 MARCUS GARVEY BOULEVARD,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1749,15,44 MARCUS GARVEY BOULEVARD,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1749,15,68 MARCUS GARVEY BOULEVARD,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1749,15,979 MYRTLE AVENUE,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1749,15,995 MYRTLE AVENUE,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1749,15,987 MYRTLE AVENUE,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1749,15,834 PARK AVENUE,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1749,15,824 PARK AVENUE,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1749,15,808 PARK AVENUE,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1749,15,231 THROOP AVENUE,11206,SUMNER,SUMNER,3,NA
BROOKLYN,1761,61,675 WILLOUGHBY AVENUE,11206,BEDFORD-STUYVESANT REHAB,SUMNER,3,NA
BROOKLYN,1769,1,281 THROOP AVENUE,11206,BEDFORD-STUYVESANT REHAB,SUMNER,3,NA
BROOKLYN,1794,11,344 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,112,346 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,113,348 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,114,350 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,115,352 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,116,354 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,117,356 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,118,358 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,119,360 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,120,362 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,121,366 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,139,388 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1794,139,396 CLIFTON PLACE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1798,2,309 NOSTRAND AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE B,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,3,307 NOSTRAND AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE B,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,4,305 NOSTRAND AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE B,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,5,303 NOSTRAND AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE B,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,20,534 GREENE AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE A,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,20,528 GREENE AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE A,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,20,518 GREENE AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE A,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,20,323 LEXINGTON AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE A,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,20,331 LEXINGTON AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE A,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,77,305 LEXINGTON AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE B,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,77,311 LEXINGTON AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE B,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,77,313 LEXINGTON AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE B,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,77,315 LEXINGTON AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE B,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1798,77,317 LEXINGTON AVENUE,11216,MARCY AVENUE-GREENE AVENUE SITE B,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,NA
BROOKLYN,1799,44,375 LEXINGTON AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1799,44,385 LEXINGTON AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1799,44,405 LEXINGTON AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1799,44,415 LEXINGTON AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1799,44,280 TOMPKINS AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1802,43,250 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1802,44,252 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1802,51,254 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,11,278 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,27,310 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,42,330 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,42,336 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,112,280 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,113,282 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,114,284 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,115,286 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,116,288 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,117,290 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,118,292 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,119,294 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,120,296 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,121,298 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,122,300 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,123,302 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1803,124,304 LEXINGTON AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1804,10,360 LEXINGTON AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1804,10,370 LEXINGTON AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1804,10,380 LEXINGTON AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1808,59,475 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,160,473 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,161,471 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,162,469 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,163,467 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,164,465 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,165,463 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,166,461 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,167,459 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,168,457 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,169,455 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,170,453 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,171,451 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,172,449 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,173,447 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1808,174,435 GATES AVENUE,11216,ARMSTRONG I,ARMSTRONG I,3,NA
BROOKLYN,1809,1,775 MARCY AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1809,1,785 MARCY AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1809,1,791 MARCY AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1809,62,499 GATES AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1809,62,515 GATES AVENUE,11216,ARMSTRONG II,ARMSTRONG I,3,NA
BROOKLYN,1888,177,110 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1888,177,110 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1888,177,110 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1888,177,110 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1889,22,99 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1889,22,99 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1889,22,99 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1889,34,75 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1889,34,75 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1889,34,75 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1889,36,71 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1889,36,71 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1889,36,71 WAVERLY AVENUE,11205,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1938,1,325 CLASSON AVENUE,11205,LAFAYETTE,LAFAYETTE,3,NA
BROOKLYN,1938,1,343 CLASSON AVENUE,11205,LAFAYETTE,LAFAYETTE,3,NA
BROOKLYN,1938,1,448 DEKALB AVENUE,11205,LAFAYETTE,LAFAYETTE,3,NA
BROOKLYN,1938,1,458 DEKALB AVENUE,11205,LAFAYETTE,LAFAYETTE,3,NA
BROOKLYN,1938,1,260 FRANKLIN AVENUE,11205,LAFAYETTE,LAFAYETTE,3,NA
BROOKLYN,1938,1,435 LAFAYETTE AVENUE,11238,LAFAYETTE,LAFAYETTE,3,NA
BROOKLYN,1965,75,143 GATES AVENUE,11238,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1965,75,143 GATES AVENUE,11238,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1965,75,143 GATES AVENUE,11238,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,1965,75,143 GATES AVENUE,11238,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,2,NA
BROOKLYN,2007,1,485 CARLTON AVENUE,11238,ATLANTIC TERMINAL SITE 4B,WYCKOFF GARDENS,2,NA
BROOKLYN,2034,1,110 MONUMENT WALK,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,102 MONUMENT WALK,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,88 MONUMENT WALK,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,80 MONUMENT WALK,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,56 MONUMENT WALK,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,50 MONUMENT WALK,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,25 MONUMENT WALK,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,8 MONUMENT WALK,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,88 SAINT EDWARDS STREET,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,74 SAINT EDWARDS STREET,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,64 SAINT EDWARDS STREET,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,60 SAINT EDWARDS STREET,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2034,1,46 SAINT EDWARDS STREET,11205,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2040,1,14 AUBURN PLACE,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2040,1,285 MYRTLE AVENUE,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2040,1,160 NORTH ELLIOT WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2040,1,161 NORTH ELLIOT WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2040,1,145 NORTH ELLIOT WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2040,1,146 NORTH ELLIOT WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2040,1,152 NORTH ELLIOT WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,60 CARLTON AVENUE,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,104 CARLTON AVENUE,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,106 CARLTON AVENUE,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,86 CARLTON AVENUE,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,131 CUMBERLAND WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,75 CUMBERLAND WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,68 CUMBERLAND WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,138 CUMBERLAND WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,79 NORTH OXFORD WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,56 NORTH OXFORD WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,151 NORTH OXFORD WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,132 NORTH OXFORD WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,117 NORTH OXFORD WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,81 NORTH PORTLAND AVENUE,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,107 NORTH PORTLAND AVENUE,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,149 NORTH PORTLAND AVENUE,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,135 WASHINGTON WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2041,1,140 WASHINGTON WALK,11205,WHITMAN,WHITMAN,2,NA
BROOKLYN,2050,1,45 FLEET WALK,11201,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2050,1,38 FLEET WALK,11201,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2050,1,8 FLEET WALK,11201,INGERSOLL,INGERSOLL,2,NA
BROOKLYN,2050,1,5 FLEET WALK,11201,INGERSOLL,INGERSOLL,2,NA
